,year,month,type,city,average_price,category_vol
23655,2019,April,conventional,Boise,1.13,large
23656,2019,April,organic,Boise,1.57,small
23657,2019,April,conventional,Boston,1.25,wholesale
23658,2019,April,organic,Boston,1.51,medium
23659,2019,April,conventional,Buffalo/Rochester,1.1,large
23660,2019,April,organic,Buffalo/Rochester,1.26,medium
23661,2019,April,conventional,California,0.95,wholesale
23662,2019,April,organic,California,1.61,large
23663,2019,April,conventional,Charlotte,0.85,wholesale
23664,2019,April,organic,Charlotte,1.69,medium
23665,2019,April,conventional,Chicago,1.1,wholesale
23666,2019,April,organic,Chicago,1.61,medium
23667,2019,April,conventional,Cincinnati/Dayton,0.97,large
23668,2019,April,organic,Cincinnati/Dayton,1.66,small
23669,2019,April,conventional,Columbus,0.95,large
23670,2019,April,organic,Columbus,1.6,small
23671,2019,April,conventional,Dallas/Ft. Worth,0.73,wholesale
23672,2019,April,organic,Dallas/Ft. Worth,1.22,medium
23673,2019,April,conventional,Denver,0.96,wholesale
23674,2019,April,organic,Denver,1.29,medium
23675,2019,April,conventional,Detroit,0.97,wholesale
23676,2019,April,organic,Detroit,1.51,medium
23677,2019,April,conventional,Grand Rapids,0.98,large
23678,2019,April,organic,Grand Rapids,1.24,small
23679,2019,April,conventional,Great Lakes,0.99,wholesale
23680,2019,April,organic,Great Lakes,1.51,large
23681,2019,April,conventional,Harrisburg/Scranton,1.08,large
23682,2019,April,organic,Harrisburg/Scranton,1.3,medium
23683,2019,April,conventional,Hartford/Springfield,1.44,large
23684,2019,April,organic,Hartford/Springfield,1.88,medium
23685,2019,April,conventional,Houston,0.74,wholesale
23686,2019,April,organic,Houston,1.3,medium
23687,2019,April,conventional,Indianapolis,0.92,large
23688,2019,April,organic,Indianapolis,1.57,small
23689,2019,April,conventional,Jacksonville,1.05,large
23690,2019,April,organic,Jacksonville,1.33,small
23691,2019,April,conventional,Las Vegas,0.82,wholesale
23692,2019,April,organic,Las Vegas,1.23,medium
23693,2019,April,conventional,Los Angeles,0.95,wholesale
23694,2019,April,organic,Los Angeles,1.49,large
23695,2019,April,conventional,Louisville,0.89,large
23696,2019,April,organic,Louisville,1.44,small
23697,2019,April,conventional,Miami/Ft. Lauderdale,1.08,wholesale
23698,2019,April,organic,Miami/Ft. Lauderdale,1.21,small
23701,2019,April,conventional,Nashville,0.82,large
23702,2019,April,organic,Nashville,1.51,small
23703,2019,April,conventional,New Orleans/Mobile,0.83,wholesale
23704,2019,April,organic,New Orleans/Mobile,1.46,small
23705,2019,April,conventional,New York,1.37,wholesale
23706,2019,April,organic,New York,1.51,large
23709,2019,April,conventional,Northern New England,1.0,wholesale
23710,2019,April,organic,Northern New England,1.38,medium
23711,2019,April,conventional,Orlando,1.04,wholesale
23712,2019,April,organic,Orlando,1.25,small
23713,2019,April,conventional,Philadelphia,1.17,wholesale
23714,2019,April,organic,Philadelphia,1.36,medium
23715,2019,April,conventional,Phoenix/Tucson,0.73,wholesale
23716,2019,April,organic,Phoenix/Tucson,1.17,medium
23717,2019,April,conventional,Pittsburgh,0.91,large
23718,2019,April,organic,Pittsburgh,1.43,small
23719,2019,April,conventional,Plains,1.03,wholesale
23720,2019,April,organic,Plains,1.38,medium
23721,2019,April,conventional,Portland,1.01,wholesale
23722,2019,April,organic,Portland,1.52,medium
23723,2019,April,conventional,Raleigh/Greensboro,0.8,wholesale
23724,2019,April,organic,Raleigh/Greensboro,2.0,medium
23725,2019,April,conventional,Richmond/Norfolk,0.8,wholesale
23726,2019,April,organic,Richmond/Norfolk,1.42,medium
23727,2019,April,conventional,Roanoke,0.86,large
23728,2019,April,organic,Roanoke,1.46,small
23729,2019,April,conventional,Sacramento,0.92,wholesale
23730,2019,April,organic,Sacramento,1.61,medium
23731,2019,April,conventional,San Diego,1.01,wholesale
23732,2019,April,organic,San Diego,1.64,medium
23733,2019,April,conventional,San Francisco,0.97,wholesale
23734,2019,April,organic,San Francisco,1.92,medium
23735,2019,April,conventional,Seattle,1.2,wholesale
23736,2019,April,organic,Seattle,1.81,medium
23737,2019,April,conventional,South Carolina,0.97,wholesale
23738,2019,April,organic,South Carolina,1.5,medium
23743,2019,April,conventional,Spokane,1.08,large
23744,2019,April,organic,Spokane,1.67,small
23745,2019,April,conventional,St. Louis,1.15,large
23746,2019,April,organic,St. Louis,1.78,medium
23747,2019,April,conventional,Syracuse,1.18,large
23748,2019,April,organic,Syracuse,1.24,small
23749,2019,April,conventional,Tampa,1.04,wholesale
23750,2019,April,organic,Tampa,1.26,small
23755,2019,April,conventional,West Tex/New Mexico,0.82,wholesale
23756,2019,April,organic,West Tex/New Mexico,1.35,medium
23757,2019,April,conventional,Albany,1.39,large
23758,2019,April,organic,Albany,1.55,small
23759,2019,April,conventional,Atlanta,1.02,wholesale
23760,2019,April,organic,Atlanta,1.48,small
23761,2019,April,conventional,Baltimore/Washington,1.25,wholesale
23762,2019,April,organic,Baltimore/Washington,1.65,medium
23763,2019,April,conventional,Boise,1.29,large
23764,2019,April,organic,Boise,1.71,small
23765,2019,April,conventional,Boston,1.08,wholesale
23766,2019,April,organic,Boston,1.68,medium
23767,2019,April,conventional,Buffalo/Rochester,1.3,large
23768,2019,April,organic,Buffalo/Rochester,1.55,medium
23769,2019,April,conventional,California,0.97,wholesale
23770,2019,April,organic,California,1.34,large
23771,2019,April,conventional,Charlotte,1.32,large
23772,2019,April,organic,Charlotte,1.78,medium
23773,2019,April,conventional,Chicago,1.52,wholesale
23774,2019,April,organic,Chicago,1.71,medium
23775,2019,April,conventional,Cincinnati/Dayton,0.88,large
23776,2019,April,organic,Cincinnati/Dayton,1.31,small
23777,2019,April,conventional,Columbus,0.85,large
23778,2019,April,organic,Columbus,1.45,small
23779,2019,April,conventional,Dallas/Ft. Worth,0.83,wholesale
23780,2019,April,organic,Dallas/Ft. Worth,1.17,medium
23781,2019,April,conventional,Denver,0.88,wholesale
23782,2019,April,organic,Denver,1.33,medium
23783,2019,April,conventional,Detroit,0.92,wholesale
23784,2019,April,organic,Detroit,1.33,small
23785,2019,April,conventional,Grand Rapids,1.47,large
23786,2019,April,organic,Grand Rapids,1.26,medium
23787,2019,April,conventional,Great Lakes,1.06,wholesale
23788,2019,April,organic,Great Lakes,1.45,large
23789,2019,April,conventional,Harrisburg/Scranton,1.26,large
23790,2019,April,organic,Harrisburg/Scranton,1.48,medium
23791,2019,April,conventional,Hartford/Springfield,1.05,wholesale
23792,2019,April,organic,Hartford/Springfield,1.66,medium
23793,2019,April,conventional,Houston,0.84,wholesale
23794,2019,April,organic,Houston,1.22,medium
23795,2019,April,conventional,Indianapolis,0.88,large
23796,2019,April,organic,Indianapolis,1.3,small
23797,2019,April,conventional,Jacksonville,1.32,large
23798,2019,April,organic,Jacksonville,1.41,small
23799,2019,April,conventional,Las Vegas,0.98,wholesale
23800,2019,April,organic,Las Vegas,1.47,medium
23801,2019,April,conventional,Los Angeles,0.87,wholesale
23802,2019,April,organic,Los Angeles,1.15,large
23803,2019,April,conventional,Louisville,0.96,large
23804,2019,April,organic,Louisville,1.42,small
23805,2019,April,conventional,Miami/Ft. Lauderdale,1.36,wholesale
23806,2019,April,organic,Miami/Ft. Lauderdale,1.32,small
23809,2019,April,conventional,Nashville,0.84,large
23810,2019,April,organic,Nashville,1.55,small
23811,2019,April,conventional,New Orleans/Mobile,1.03,large
23812,2019,April,organic,New Orleans/Mobile,1.03,small
23813,2019,April,conventional,New York,1.14,wholesale
23814,2019,April,organic,New York,1.4,large
23817,2019,April,conventional,Northern New England,1.32,wholesale
23818,2019,April,organic,Northern New England,1.38,medium
23819,2019,April,conventional,Orlando,1.25,wholesale
23820,2019,April,organic,Orlando,1.37,small
23821,2019,April,conventional,Philadelphia,1.44,wholesale
23822,2019,April,organic,Philadelphia,1.39,medium
23823,2019,April,conventional,Phoenix/Tucson,0.92,wholesale
23824,2019,April,organic,Phoenix/Tucson,1.11,medium
23825,2019,April,conventional,Pittsburgh,1.2,large
23826,2019,April,organic,Pittsburgh,1.48,small
23827,2019,April,conventional,Plains,1.1,wholesale
23828,2019,April,organic,Plains,1.38,medium
23829,2019,April,conventional,Portland,1.13,wholesale
23830,2019,April,organic,Portland,1.55,medium
23831,2019,April,conventional,Raleigh/Greensboro,1.28,large
23832,2019,April,organic,Raleigh/Greensboro,2.14,small
23833,2019,April,conventional,Richmond/Norfolk,1.08,large
23834,2019,April,organic,Richmond/Norfolk,1.44,small
23835,2019,April,conventional,Roanoke,1.04,large
23836,2019,April,organic,Roanoke,1.47,small
23837,2019,April,conventional,Sacramento,1.34,wholesale
23838,2019,April,organic,Sacramento,1.7,small
23839,2019,April,conventional,San Diego,0.77,wholesale
23840,2019,April,organic,San Diego,1.31,medium
23841,2019,April,conventional,San Francisco,1.26,wholesale
23842,2019,April,organic,San Francisco,1.87,medium
23843,2019,April,conventional,Seattle,1.24,wholesale
23844,2019,April,organic,Seattle,1.21,large
23845,2019,April,conventional,South Carolina,1.23,wholesale
23846,2019,April,organic,South Carolina,1.81,small
23851,2019,April,conventional,Spokane,1.14,large
23852,2019,April,organic,Spokane,1.72,small
23853,2019,April,conventional,St. Louis,1.12,large
23854,2019,April,organic,St. Louis,2.15,small
23855,2019,April,conventional,Syracuse,1.34,medium
23856,2019,April,organic,Syracuse,1.63,small
23857,2019,April,conventional,Tampa,1.3,wholesale
23858,2019,April,organic,Tampa,1.38,small
23863,2019,April,conventional,West Tex/New Mexico,1.01,wholesale
23864,2019,April,organic,West Tex/New Mexico,1.35,medium
23865,2019,April,conventional,Albany,1.4,large
23866,2019,April,organic,Albany,1.92,small
23867,2019,April,conventional,Atlanta,1.19,wholesale
23868,2019,April,organic,Atlanta,1.68,medium
23869,2019,April,conventional,Baltimore/Washington,1.51,wholesale
23870,2019,April,organic,Baltimore/Washington,1.72,medium
23871,2019,April,conventional,Boise,1.62,medium
23872,2019,April,organic,Boise,2.18,small
23873,2019,April,conventional,Boston,1.61,wholesale
23874,2019,April,organic,Boston,1.67,medium
23875,2019,April,conventional,Buffalo/Rochester,1.53,large
23876,2019,April,organic,Buffalo/Rochester,2.16,small
23877,2019,April,conventional,California,1.42,wholesale
23878,2019,April,organic,California,1.64,large
23879,2019,April,conventional,Charlotte,1.37,large
23880,2019,April,organic,Charlotte,2.05,small
23881,2019,April,conventional,Chicago,1.75,wholesale
23882,2019,April,organic,Chicago,1.99,medium
23883,2019,April,conventional,Cincinnati/Dayton,0.98,large
23884,2019,April,organic,Cincinnati/Dayton,1.56,small
23885,2019,April,conventional,Columbus,0.95,large
23886,2019,April,organic,Columbus,1.68,small
23887,2019,April,conventional,Dallas/Ft. Worth,0.95,wholesale
23888,2019,April,organic,Dallas/Ft. Worth,1.32,medium
23889,2019,April,conventional,Denver,1.11,wholesale
23890,2019,April,organic,Denver,1.74,medium
23891,2019,April,conventional,Detroit,1.07,wholesale
23892,2019,April,organic,Detroit,1.56,small
23893,2019,April,conventional,Grand Rapids,1.59,large
23894,2019,April,organic,Grand Rapids,1.36,medium
23895,2019,April,conventional,Great Lakes,1.23,wholesale
23896,2019,April,organic,Great Lakes,1.67,large
23897,2019,April,conventional,Harrisburg/Scranton,1.29,large
23898,2019,April,organic,Harrisburg/Scranton,1.81,medium
23899,2019,April,conventional,Hartford/Springfield,1.56,large
23900,2019,April,organic,Hartford/Springfield,2.19,small
23901,2019,April,conventional,Houston,0.92,wholesale
23902,2019,April,organic,Houston,1.43,medium
23903,2019,April,conventional,Indianapolis,1.05,large
23904,2019,April,organic,Indianapolis,1.55,small
23905,2019,April,conventional,Jacksonville,1.41,large
23906,2019,April,organic,Jacksonville,1.47,small
23907,2019,April,conventional,Las Vegas,1.06,large
23908,2019,April,organic,Las Vegas,1.68,small
23909,2019,April,conventional,Los Angeles,1.29,wholesale
23910,2019,April,organic,Los Angeles,1.46,large
23911,2019,April,conventional,Louisville,1.29,large
23912,2019,April,organic,Louisville,1.81,small
23913,2019,April,conventional,Miami/Ft. Lauderdale,1.39,wholesale
23914,2019,April,organic,Miami/Ft. Lauderdale,1.19,small
23917,2019,April,conventional,Nashville,1.07,large
23918,2019,April,organic,Nashville,1.9,small
23919,2019,April,conventional,New Orleans/Mobile,1.23,large
23920,2019,April,organic,New Orleans/Mobile,1.5,small
23921,2019,April,conventional,New York,1.61,wholesale
23922,2019,April,organic,New York,2.06,large
23925,2019,April,conventional,Northern New England,1.35,wholesale
23926,2019,April,organic,Northern New England,1.51,medium
23927,2019,April,conventional,Orlando,1.32,wholesale
23928,2019,April,organic,Orlando,1.33,small
23929,2019,April,conventional,Philadelphia,1.53,wholesale
23930,2019,April,organic,Philadelphia,1.9,medium
23931,2019,April,conventional,Phoenix/Tucson,0.97,wholesale
23932,2019,April,organic,Phoenix/Tucson,1.75,medium
23933,2019,April,conventional,Pittsburgh,1.25,large
23934,2019,April,organic,Pittsburgh,1.5,small
23935,2019,April,conventional,Plains,1.22,wholesale
23936,2019,April,organic,Plains,1.69,medium
23937,2019,April,conventional,Portland,1.65,wholesale
23938,2019,April,organic,Portland,2.02,medium
23939,2019,April,conventional,Raleigh/Greensboro,1.37,large
23940,2019,April,organic,Raleigh/Greensboro,2.31,medium
23941,2019,April,conventional,Richmond/Norfolk,1.32,large
23942,2019,April,organic,Richmond/Norfolk,1.52,medium
23943,2019,April,conventional,Roanoke,1.25,large
23944,2019,April,organic,Roanoke,1.64,small
23945,2019,April,conventional,Sacramento,1.68,wholesale
23946,2019,April,organic,Sacramento,1.65,medium
23947,2019,April,conventional,San Diego,1.3,wholesale
23948,2019,April,organic,San Diego,1.65,medium
23949,2019,April,conventional,San Francisco,1.71,wholesale
23950,2019,April,organic,San Francisco,2.11,medium
23951,2019,April,conventional,Seattle,1.7,wholesale
23952,2019,April,organic,Seattle,1.37,large
23953,2019,April,conventional,South Carolina,1.37,wholesale
23954,2019,April,organic,South Carolina,2.09,small
23959,2019,April,conventional,Spokane,1.61,medium
23960,2019,April,organic,Spokane,2.15,small
23961,2019,April,conventional,St. Louis,1.27,large
23962,2019,April,organic,St. Louis,2.09,small
23963,2019,April,conventional,Syracuse,1.49,medium
23964,2019,April,organic,Syracuse,1.9,small
23965,2019,April,conventional,Tampa,1.36,wholesale
23966,2019,April,organic,Tampa,1.26,small
23971,2019,April,conventional,West Tex/New Mexico,1.08,wholesale
23972,2019,April,organic,West Tex/New Mexico,1.7,medium
23973,2019,April,conventional,Albany,1.47,large
23974,2019,April,organic,Albany,1.87,small
23975,2019,April,conventional,Atlanta,1.26,wholesale
23976,2019,April,organic,Atlanta,1.89,medium
23977,2019,April,conventional,Baltimore/Washington,1.51,wholesale
23978,2019,April,organic,Baltimore/Washington,1.78,medium
23979,2019,April,conventional,Boise,1.66,medium
23980,2019,April,organic,Boise,2.21,small
23981,2019,April,conventional,Boston,1.67,wholesale
23982,2019,April,organic,Boston,1.55,medium
23983,2019,April,conventional,Buffalo/Rochester,1.55,large
23984,2019,April,organic,Buffalo/Rochester,1.53,medium
23985,2019,April,conventional,California,1.57,wholesale
23986,2019,April,organic,California,1.99,large
23987,2019,April,conventional,Charlotte,1.42,large
23988,2019,April,organic,Charlotte,1.82,medium
23989,2019,April,conventional,Chicago,1.74,wholesale
23990,2019,April,organic,Chicago,2.16,medium
23991,2019,April,conventional,Cincinnati/Dayton,1.15,large
23992,2019,April,organic,Cincinnati/Dayton,1.91,medium
23993,2019,April,conventional,Columbus,1.28,large
23994,2019,April,organic,Columbus,1.77,small
23995,2019,April,conventional,Dallas/Ft. Worth,1.04,wholesale
23996,2019,April,organic,Dallas/Ft. Worth,1.41,medium
23997,2019,April,conventional,Denver,1.22,wholesale
23998,2019,April,organic,Denver,2.04,medium
23999,2019,April,conventional,Detroit,1.44,large
24000,2019,April,organic,Detroit,1.86,medium
24001,2019,April,conventional,Grand Rapids,1.65,large
24002,2019,April,organic,Grand Rapids,1.55,small
24003,2019,April,conventional,Great Lakes,1.42,wholesale
24004,2019,April,organic,Great Lakes,1.89,large
24005,2019,April,conventional,Harrisburg/Scranton,1.36,large
24006,2019,April,organic,Harrisburg/Scranton,1.76,small
24007,2019,April,conventional,Hartford/Springfield,1.61,large
24008,2019,April,organic,Hartford/Springfield,2.05,small
24009,2019,April,conventional,Houston,1.03,wholesale
24010,2019,April,organic,Houston,1.58,medium
24011,2019,April,conventional,Indianapolis,1.28,large
24012,2019,April,organic,Indianapolis,1.87,small
24013,2019,April,conventional,Jacksonville,1.44,large
24014,2019,April,organic,Jacksonville,1.47,small
24015,2019,April,conventional,Las Vegas,1.33,large
24016,2019,April,organic,Las Vegas,2.0,small
24017,2019,April,conventional,Los Angeles,1.46,wholesale
24018,2019,April,organic,Los Angeles,1.86,large
24019,2019,April,conventional,Louisville,1.48,large
24020,2019,April,organic,Louisville,1.97,small
24021,2019,April,conventional,Miami/Ft. Lauderdale,1.41,wholesale
24022,2019,April,organic,Miami/Ft. Lauderdale,1.35,small
24025,2019,April,conventional,Nashville,1.22,large
24026,2019,April,organic,Nashville,1.89,small
24027,2019,April,conventional,New Orleans/Mobile,1.27,large
24028,2019,April,organic,New Orleans/Mobile,1.68,small
24029,2019,April,conventional,New York,1.49,wholesale
24030,2019,April,organic,New York,2.12,medium
24033,2019,April,conventional,Northern New England,1.39,wholesale
24034,2019,April,organic,Northern New England,1.57,medium
24035,2019,April,conventional,Orlando,1.33,wholesale
24036,2019,April,organic,Orlando,1.29,small
24037,2019,April,conventional,Philadelphia,1.59,wholesale
24038,2019,April,organic,Philadelphia,1.89,medium
24039,2019,April,conventional,Phoenix/Tucson,1.17,wholesale
24040,2019,April,organic,Phoenix/Tucson,2.13,medium
24041,2019,April,conventional,Pittsburgh,1.27,large
24042,2019,April,organic,Pittsburgh,1.55,small
24043,2019,April,conventional,Plains,1.34,wholesale
24044,2019,April,organic,Plains,1.72,medium
24045,2019,April,conventional,Portland,1.69,wholesale
24046,2019,April,organic,Portland,2.32,medium
24047,2019,April,conventional,Raleigh/Greensboro,1.37,large
24048,2019,April,organic,Raleigh/Greensboro,2.25,medium
24049,2019,April,conventional,Richmond/Norfolk,1.39,large
24050,2019,April,organic,Richmond/Norfolk,1.61,medium
24051,2019,April,conventional,Roanoke,1.39,large
24052,2019,April,organic,Roanoke,1.83,small
24053,2019,April,conventional,Sacramento,1.78,wholesale
24054,2019,April,organic,Sacramento,1.98,medium
24055,2019,April,conventional,San Diego,1.54,wholesale
24056,2019,April,organic,San Diego,2.19,medium
24057,2019,April,conventional,San Francisco,1.81,wholesale
24058,2019,April,organic,San Francisco,2.23,medium
24059,2019,April,conventional,Seattle,1.82,wholesale
24060,2019,April,organic,Seattle,2.15,medium
24061,2019,April,conventional,South Carolina,1.37,wholesale
24062,2019,April,organic,South Carolina,2.03,medium
24067,2019,April,conventional,Spokane,1.65,medium
24068,2019,April,organic,Spokane,2.18,small
24069,2019,April,conventional,St. Louis,1.31,large
24070,2019,April,organic,St. Louis,2.01,medium
24071,2019,April,conventional,Syracuse,1.52,medium
24072,2019,April,organic,Syracuse,1.51,small
24073,2019,April,conventional,Tampa,1.36,wholesale
24074,2019,April,organic,Tampa,1.2,small
24079,2019,April,conventional,West Tex/New Mexico,1.16,wholesale
24080,2019,April,organic,West Tex/New Mexico,2.08,medium
24081,2019,May,conventional,Albany,1.15,large
24082,2019,May,organic,Albany,1.89,small
24083,2019,May,conventional,Atlanta,1.15,wholesale
24084,2019,May,organic,Atlanta,1.85,medium
24085,2019,May,conventional,Baltimore/Washington,1.3,wholesale
24086,2019,May,organic,Baltimore/Washington,1.78,medium
24087,2019,May,conventional,Boise,1.33,large
24088,2019,May,organic,Boise,2.03,small
24089,2019,May,conventional,Boston,1.5,wholesale
24090,2019,May,organic,Boston,1.75,medium
24091,2019,May,conventional,Buffalo/Rochester,1.44,large
24092,2019,May,organic,Buffalo/Rochester,1.55,medium
24093,2019,May,conventional,California,1.3,wholesale
24094,2019,May,organic,California,2.12,large
24095,2019,May,conventional,Charlotte,1.16,wholesale
24096,2019,May,organic,Charlotte,1.95,medium
24097,2019,May,conventional,Chicago,1.48,wholesale
24098,2019,May,organic,Chicago,2.18,medium
24099,2019,May,conventional,Cincinnati/Dayton,1.26,large
24100,2019,May,organic,Cincinnati/Dayton,2.05,small
24101,2019,May,conventional,Columbus,1.04,large
24102,2019,May,organic,Columbus,1.77,small
24103,2019,May,conventional,Dallas/Ft. Worth,0.94,wholesale
24104,2019,May,organic,Dallas/Ft. Worth,1.42,medium
24105,2019,May,conventional,Denver,1.17,wholesale
24106,2019,May,organic,Denver,1.92,medium
24107,2019,May,conventional,Detroit,1.19,wholesale
24108,2019,May,organic,Detroit,1.91,medium
24109,2019,May,conventional,Grand Rapids,1.5,large
24110,2019,May,organic,Grand Rapids,1.52,small
24111,2019,May,conventional,Great Lakes,1.22,wholesale
24112,2019,May,organic,Great Lakes,1.88,large
24113,2019,May,conventional,Harrisburg/Scranton,1.38,large
24114,2019,May,organic,Harrisburg/Scranton,1.68,small
24115,2019,May,conventional,Hartford/Springfield,1.38,wholesale
24116,2019,May,organic,Hartford/Springfield,2.11,medium
24117,2019,May,conventional,Houston,0.84,wholesale
24118,2019,May,organic,Houston,1.41,medium
24119,2019,May,conventional,Indianapolis,1.09,large
24120,2019,May,organic,Indianapolis,1.77,small
24121,2019,May,conventional,Jacksonville,1.43,large
24122,2019,May,organic,Jacksonville,1.47,small
24123,2019,May,conventional,Las Vegas,1.21,wholesale
24124,2019,May,organic,Las Vegas,1.88,small
24125,2019,May,conventional,Los Angeles,1.27,wholesale
24126,2019,May,organic,Los Angeles,2.02,large
24127,2019,May,conventional,Louisville,1.2,large
24128,2019,May,organic,Louisville,2.02,small
24129,2019,May,conventional,Miami/Ft. Lauderdale,1.42,wholesale
24130,2019,May,organic,Miami/Ft. Lauderdale,1.4,small
24133,2019,May,conventional,Nashville,1.05,large
24134,2019,May,organic,Nashville,1.61,small
24135,2019,May,conventional,New Orleans/Mobile,1.14,wholesale
24136,2019,May,organic,New Orleans/Mobile,1.14,small
24137,2019,May,conventional,New York,1.56,wholesale
24138,2019,May,organic,New York,2.06,medium
24141,2019,May,conventional,Northern New England,1.11,wholesale
24142,2019,May,organic,Northern New England,1.64,medium
24143,2019,May,conventional,Orlando,1.35,wholesale
24144,2019,May,organic,Orlando,1.35,small
24145,2019,May,conventional,Philadelphia,1.58,wholesale
24146,2019,May,organic,Philadelphia,1.89,medium
24147,2019,May,conventional,Phoenix/Tucson,0.95,wholesale
24148,2019,May,organic,Phoenix/Tucson,1.9,medium
24149,2019,May,conventional,Pittsburgh,0.99,large
24150,2019,May,organic,Pittsburgh,1.55,small
24151,2019,May,conventional,Plains,1.26,wholesale
24152,2019,May,organic,Plains,1.35,medium
24153,2019,May,conventional,Portland,1.27,wholesale
24154,2019,May,organic,Portland,2.19,medium
24155,2019,May,conventional,Raleigh/Greensboro,1.12,wholesale
24156,2019,May,organic,Raleigh/Greensboro,2.3,medium
24157,2019,May,conventional,Richmond/Norfolk,1.15,wholesale
24158,2019,May,organic,Richmond/Norfolk,1.48,medium
24159,2019,May,conventional,Roanoke,1.14,large
24160,2019,May,organic,Roanoke,1.89,small
24161,2019,May,conventional,Sacramento,1.32,wholesale
24162,2019,May,organic,Sacramento,2.1,small
24163,2019,May,conventional,San Diego,1.4,wholesale
24164,2019,May,organic,San Diego,2.19,medium
24165,2019,May,conventional,San Francisco,1.35,wholesale
24166,2019,May,organic,San Francisco,2.26,medium
24167,2019,May,conventional,Seattle,1.51,wholesale
24168,2019,May,organic,Seattle,1.81,large
24169,2019,May,conventional,South Carolina,1.26,wholesale
24170,2019,May,organic,South Carolina,2.08,small
24175,2019,May,conventional,Spokane,1.41,large
24176,2019,May,organic,Spokane,2.21,small
24177,2019,May,conventional,St. Louis,1.02,large
24178,2019,May,organic,St. Louis,1.75,small
24179,2019,May,conventional,Syracuse,1.39,large
24180,2019,May,organic,Syracuse,1.6,small
24181,2019,May,conventional,Tampa,1.31,wholesale
24182,2019,May,organic,Tampa,1.17,small
24187,2019,May,conventional,West Tex/New Mexico,1.1,wholesale
24188,2019,May,organic,West Tex/New Mexico,1.93,medium
24189,2019,May,conventional,Albany,1.42,large
24190,2019,May,organic,Albany,1.76,small
24191,2019,May,conventional,Atlanta,1.14,wholesale
24192,2019,May,organic,Atlanta,1.74,medium
24193,2019,May,conventional,Baltimore/Washington,1.29,wholesale
24194,2019,May,organic,Baltimore/Washington,1.49,medium
24195,2019,May,conventional,Boise,1.51,large
24196,2019,May,organic,Boise,2.15,small
24197,2019,May,conventional,Boston,1.52,wholesale
24198,2019,May,organic,Boston,1.72,medium
24199,2019,May,conventional,Buffalo/Rochester,1.29,large
24200,2019,May,organic,Buffalo/Rochester,1.47,medium
24201,2019,May,conventional,California,1.41,wholesale
24202,2019,May,organic,California,2.1,large
24203,2019,May,conventional,Charlotte,1.38,large
24204,2019,May,organic,Charlotte,1.58,medium
24205,2019,May,conventional,Chicago,1.55,wholesale
24206,2019,May,organic,Chicago,2.16,medium
24207,2019,May,conventional,Cincinnati/Dayton,1.23,large
24208,2019,May,organic,Cincinnati/Dayton,2.11,small
24209,2019,May,conventional,Columbus,1.04,large
24210,2019,May,organic,Columbus,1.64,small
24211,2019,May,conventional,Dallas/Ft. Worth,0.9,wholesale
24212,2019,May,organic,Dallas/Ft. Worth,1.36,medium
24213,2019,May,conventional,Denver,1.15,wholesale
24214,2019,May,organic,Denver,1.67,medium
24215,2019,May,conventional,Detroit,1.2,wholesale
24216,2019,May,organic,Detroit,1.97,medium
24217,2019,May,conventional,Grand Rapids,1.61,large
24218,2019,May,organic,Grand Rapids,1.45,medium
24219,2019,May,conventional,Great Lakes,1.24,wholesale
24220,2019,May,organic,Great Lakes,1.85,large
24221,2019,May,conventional,Harrisburg/Scranton,1.32,wholesale
24222,2019,May,organic,Harrisburg/Scranton,1.44,medium
24223,2019,May,conventional,Hartford/Springfield,1.56,wholesale
24224,2019,May,organic,Hartford/Springfield,2.23,medium
24225,2019,May,conventional,Houston,0.83,wholesale
24226,2019,May,organic,Houston,1.4,medium
24227,2019,May,conventional,Indianapolis,1.1,large
24228,2019,May,organic,Indianapolis,1.87,small
24229,2019,May,conventional,Jacksonville,1.36,large
24230,2019,May,organic,Jacksonville,1.51,small
24231,2019,May,conventional,Las Vegas,1.22,large
24232,2019,May,organic,Las Vegas,1.87,small
24233,2019,May,conventional,Los Angeles,1.26,wholesale
24234,2019,May,organic,Los Angeles,2.03,medium
24235,2019,May,conventional,Louisville,1.19,large
24236,2019,May,organic,Louisville,1.97,small
24237,2019,May,conventional,Miami/Ft. Lauderdale,1.38,wholesale
24238,2019,May,organic,Miami/Ft. Lauderdale,1.4,small
24241,2019,May,conventional,Nashville,1.02,large
24242,2019,May,organic,Nashville,1.56,medium
24243,2019,May,conventional,New Orleans/Mobile,1.05,large
24244,2019,May,organic,New Orleans/Mobile,0.93,small
24245,2019,May,conventional,New York,1.59,wholesale
24246,2019,May,organic,New York,1.94,medium
24249,2019,May,conventional,Northern New England,1.39,wholesale
24250,2019,May,organic,Northern New England,1.6,medium
24251,2019,May,conventional,Orlando,1.28,wholesale
24252,2019,May,organic,Orlando,1.25,small
24253,2019,May,conventional,Philadelphia,1.48,wholesale
24254,2019,May,organic,Philadelphia,1.61,medium
24255,2019,May,conventional,Phoenix/Tucson,0.99,wholesale
24256,2019,May,organic,Phoenix/Tucson,1.96,medium
24257,2019,May,conventional,Pittsburgh,1.14,large
24258,2019,May,organic,Pittsburgh,1.56,small
24259,2019,May,conventional,Plains,1.26,wholesale
24260,2019,May,organic,Plains,1.25,large
24261,2019,May,conventional,Portland,1.53,wholesale
24262,2019,May,organic,Portland,2.19,medium
24263,2019,May,conventional,Raleigh/Greensboro,1.32,large
